year,month,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Tuition,Scholarship,ScholarshipPercent
2023,November,GP,F,19,U,GT10,A,3,1,health,other,other,mother,4,2,3,no,yes,no,yes,yes,yes,yes,no,1,5,1,4,2,1,6,6,13,8,15500,1762,11%
2023,December,BV,F,18,U,LE10,T,2,1,other,other,home,mother,3,3,2,no,yes,no,no,yes,yes,yes,no,1,2,4,2,4,4,20,16,2,11,15500,1646,11%
2023,January,PI,F,20,U,GT10,T,4,1,other,other,reputation,mother,3,3,3,no,no,no,yes,yes,yes,no,yes,5,2,5,5,3,3,30,14,3,0,20000,1525,8%
2023,February,MS,F,20,U,LE10,T,2,4,other,other,reputation,other,4,1,2,no,yes,no,no,no,yes,no,no,2,4,5,1,3,4,8,12,14,15,11000,1215,11%
2023,March,GP,F,19,U,GT3,T,4,4,other,other,home,mother,4,2,2,no,yes,yes,yes,yes,yes,yes,yes,1,2,5,1,2,5,17,14,4,8,15500,5587,36%
2023,April,BV,F,19,U,GT3,T,2,3,other,other,reputation,mother,1,2,1,no,no,no,no,no,no,no,no,3,3,5,2,1,1,28,13,13,15,15500,5963,38%
2023,May,PI,M,22,U,GT3,T,4,2,other,other,home,mother,3,3,0,no,yes,no,no,no,yes,yes,yes,5,3,5,4,5,4,22,8,15,6,20000,5667,28%
2023,June,MS,M,17,U,GT3,T,3,3,teacher,other,other,mother,2,4,0,no,no,no,no,yes,yes,yes,yes,5,3,1,4,1,5,6,9,13,1,11000,5000,45%
2023,July,GP,F,16,U,GT3,T,4,1,teacher,other,reputation,mother,3,4,1,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,1,1,5,17,2,4,15500,3831,25%
2023,August,BV,F,21,U,GT3,T,1,4,other,other,reputation,mother,1,1,1,no,no,no,no,yes,no,no,no,1,3,3,4,1,1,24,19,10,0,15500,5551,36%
2023,September,PI,F,22,U,GT3,T,2,4,other,health,home,father,4,1,0,no,no,no,no,yes,no,no,no,1,1,1,1,1,1,22,12,13,11,20000,3062,15%
2023,October,MS,M,22,R,LE10,T,4,1,at_home,other,home,father,1,2,3,no,no,no,no,yes,yes,yes,yes,1,3,3,2,5,5,9,2,8,6,11000,1392,13%
2023,November,GP,F,16,R,GT10,T,4,3,other,at_home,course,mother,2,4,1,no,no,no,yes,yes,yes,yes,yes,5,3,1,3,5,2,7,5,14,7,15500,1379,9%
2023,December,BV,F,20,U,LE3,T,1,1,other,services,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,yes,2,2,2,3,5,1,16,12,0,1,15500,1446,9%
2023,January,PI,F,15,U,LE3,T,3,2,services,other,reputation,mother,4,3,2,no,yes,no,no,yes,no,no,no,3,5,5,1,2,5,9,5,16,1,20000,1460,7%
2023,February,MS,F,18,R,GT3,T,1,1,services,teacher,other,mother,3,4,0,no,yes,no,yes,yes,no,no,yes,3,5,1,2,1,2,24,10,16,18,11000,3249,30%
2023,March,GP,F,22,U,GT3,T,2,1,other,other,home,mother,1,3,3,no,no,no,no,yes,yes,yes,yes,3,4,1,1,1,4,25,13,13,17,15500,4797,31%
2023,April,BV,F,16,U,GT3,T,4,2,services,services,home,mother,3,4,2,no,yes,yes,yes,no,yes,yes,yes,1,5,5,3,1,1,28,10,15,1,15500,3660,24%
2023,May,PI,F,17,R,GT3,T,4,3,at_home,other,reputation,mother,3,1,1,no,yes,no,no,yes,yes,no,yes,1,1,1,2,5,1,6,7,18,9,20000,3699,18%
2023,June,MS,F,22,U,GT3,A,3,4,other,other,course,mother,1,3,2,no,yes,yes,yes,yes,yes,yes,no,3,5,4,5,5,5,21,19,1,4,11000,5570,51%
2023,July,GP,M,19,U,GT3,T,3,1,services,services,reputation,father,2,4,2,no,no,no,no,yes,yes,no,yes,5,3,1,3,2,1,2,18,16,15,15500,5880,38%
2023,August,BV,M,22,U,GT3,T,3,3,teacher,other,course,mother,2,3,3,no,no,no,no,no,yes,yes,yes,3,3,3,1,1,1,7,3,1,1,15500,5021,32%
2023,September,PI,M,18,R,LE10,A,3,4,other,other,course,mother,3,4,1,no,no,no,no,yes,yes,yes,no,3,5,1,1,5,3,0,19,16,5,20000,1522,8%
2023,October,MS,M,17,U,GT3,T,2,4,services,other,reputation,father,1,3,2,no,no,no,no,yes,yes,no,yes,1,1,1,5,3,2,10,18,2,17,11000,5905,54%
2023,November,GP,M,17,U,GT3,T,4,3,other,other,course,father,4,3,3,no,yes,no,no,yes,yes,yes,yes,1,4,4,2,2,3,7,0,16,1,15500,4831,31%
2023,December,BV,F,17,U,GT3,T,3,3,teacher,teacher,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,1,30,1,4,2,15500,4906,32%
2023,January,PI,F,19,U,LE10,T,2,2,services,other,reputation,father,2,2,1,no,no,no,no,no,yes,no,no,1,5,5,2,3,3,14,14,13,7,20000,1345,7%
2023,February,MS,F,21,U,GT3,T,4,4,at_home,other,home,mother,1,3,3,no,yes,yes,no,yes,yes,no,no,3,2,1,5,5,5,29,11,7,12,11000,5068,46%
2023,March,GP,F,18,U,GT3,A,1,2,services,other,reputation,mother,1,3,1,no,no,no,no,yes,yes,yes,yes,1,3,1,4,4,3,30,17,6,4,15500,4516,29%
2023,April,BV,F,22,U,GT3,A,1,4,other,other,home,father,3,4,0,no,yes,no,no,yes,yes,yes,yes,1,4,5,1,4,5,25,19,1,13,15500,3104,20%
2023,May,PI,F,17,R,GT3,T,4,4,other,other,home,mother,4,4,1,no,yes,no,no,yes,yes,yes,yes,2,3,3,5,1,2,7,15,2,4,20000,4585,23%
2023,June,MS,M,22,U,GT3,T,1,4,other,other,home,mother,1,4,2,no,yes,no,no,no,yes,yes,yes,2,5,5,2,4,3,15,1,13,4,11000,5290,48%
2023,July,GP,M,15,U,GT3,A,1,2,services,other,course,mother,1,1,2,no,yes,no,yes,yes,no,yes,yes,1,1,3,1,5,4,0,13,18,15,15500,5093,33%
2023,August,BV,F,22,U,GT3,T,4,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,no,yes,1,2,3,4,3,1,28,3,19,5,15500,3770,24%
2023,September,PI,F,18,U,LE10,T,1,4,services,other,course,mother,1,1,3,no,no,no,yes,yes,yes,yes,no,1,1,5,4,4,1,20,14,8,18,20000,1264,6%
2023,October,MS,M,17,R,GT10,T,1,4,services,at_home,course,other,3,3,0,no,no,no,no,yes,yes,yes,no,3,4,2,2,2,1,29,15,4,16,11000,1732,16%
2023,November,GP,M,19,R,LE10,T,1,4,services,teacher,course,mother,1,3,3,no,no,no,no,yes,yes,yes,no,5,4,3,5,2,4,4,6,19,11,15500,1480,10%
2023,December,BV,F,19,U,GT10,T,3,2,other,other,course,father,2,2,2,no,yes,no,no,yes,yes,yes,yes,5,1,1,4,3,3,8,4,15,1,15500,1965,13%
2023,January,PI,F,18,U,LE10,T,2,4,other,at_home,course,mother,4,1,1,no,no,no,yes,yes,yes,yes,no,2,4,4,2,3,3,0,15,9,17,20000,1206,6%
2023,February,MS,F,15,U,GT3,T,3,1,services,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,5,5,2,5,1,1,21,12,9,14,11000,3984,36%
2023,March,GP,M,16,U,GT3,A,3,2,other,services,course,mother,3,1,0,no,yes,no,yes,no,yes,yes,no,4,3,2,1,5,5,6,4,6,17,15500,4308,28%
2023,April,BV,F,16,U,GT3,T,4,4,health,other,course,other,1,2,1,no,no,no,yes,no,yes,yes,no,4,5,2,3,4,2,10,11,18,18,15500,5191,33%
2023,May,PI,F,19,R,GT3,T,4,1,teacher,services,reputation,father,1,3,1,no,no,no,yes,no,yes,yes,yes,2,1,3,4,4,4,29,13,11,3,20000,5893,29%
2023,June,MS,F,22,U,GT3,T,2,4,services,other,home,mother,4,1,2,no,no,no,yes,yes,yes,yes,no,3,3,2,3,2,3,9,16,0,10,11000,3618,33%
2023,July,GP,F,16,R,GT3,T,3,4,at_home,other,course,mother,4,3,0,no,no,no,no,yes,yes,no,no,3,4,2,3,4,3,2,1,8,0,15500,4444,29%
2023,August,BV,F,16,U,GT3,T,2,3,teacher,other,course,mother,4,2,2,no,no,yes,no,yes,yes,no,no,5,5,1,5,3,4,30,5,4,0,15500,5822,38%
2023,September,PI,F,21,U,GT3,T,4,4,health,other,course,mother,4,4,3,no,no,no,no,yes,yes,no,no,2,3,3,5,2,4,30,7,2,7,20000,5777,29%
2023,October,MS,F,16,R,GT3,T,1,4,teacher,other,course,mother,4,3,1,no,no,no,no,yes,yes,yes,no,5,4,2,2,5,3,25,17,19,2,11000,4727,43%
2023,November,GP,F,21,U,GT3,T,1,1,other,other,course,mother,3,3,2,no,yes,no,yes,yes,yes,yes,yes,3,2,2,1,1,4,22,5,16,15,15500,3205,21%
2023,December,BV,F,16,R,GT3,T,4,3,other,services,course,mother,4,2,2,no,no,no,yes,no,yes,yes,no,3,4,5,3,5,2,6,3,3,12,15500,4016,26%
2023,January,PI,M,19,U,LE10,A,2,4,other,services,course,mother,1,2,3,no,yes,no,no,yes,yes,yes,no,2,3,4,2,5,5,4,3,19,5,20000,1166,6%
2023,February,MS,M,20,U,GT3,T,1,3,other,other,home,father,1,3,2,no,no,no,yes,yes,yes,no,no,1,2,3,1,1,4,12,4,7,18,11000,4996,45%
2023,March,GP,F,22,R,GT3,T,2,2,at_home,other,home,mother,3,3,1,no,no,no,no,no,yes,yes,no,1,2,4,3,2,1,16,8,14,13,15500,5186,33%
2023,April,BV,F,22,U,LE3,T,1,4,services,other,course,mother,2,3,2,no,no,no,no,no,yes,yes,no,5,2,5,4,5,5,10,16,19,10,15500,1768,11%
2023,May,PI,F,16,U,LE3,A,4,2,other,other,course,other,3,2,3,no,yes,no,no,yes,yes,yes,no,1,4,5,2,5,1,1,18,14,4,20000,1012,5%
2023,June,MS,M,21,U,GT10,A,2,2,health,other,course,mother,2,3,2,no,no,no,no,yes,yes,yes,no,3,3,2,4,4,3,23,12,11,13,11000,1245,11%
2023,July,GP,F,17,R,LE10,T,1,3,other,services,course,father,1,2,2,no,no,no,yes,no,yes,yes,no,5,4,2,3,2,3,30,3,18,6,15500,1589,10%
2023,August,BV,F,18,U,GT3,A,3,4,services,other,course,father,4,3,2,no,yes,no,yes,yes,yes,yes,no,3,1,5,5,3,2,19,10,1,5,15500,4253,27%
2023,September,PI,F,20,R,GT3,T,4,3,other,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,2,4,4,24,10,17,0,20000,4784,24%
2023,October,MS,F,16,U,GT3,T,2,4,at_home,services,course,mother,4,1,0,no,no,no,yes,yes,yes,no,yes,5,3,4,1,3,2,0,10,5,5,11000,3017,27%
2023,November,GP,F,22,R,GT3,T,1,2,teacher,other,other,mother,1,1,0,no,yes,no,no,no,yes,no,no,1,4,5,3,2,4,5,11,0,15,15500,4905,32%
2023,December,BV,F,19,U,GT3,T,3,1,other,other,course,mother,1,4,3,no,yes,yes,yes,yes,yes,yes,yes,1,4,3,3,4,1,11,17,8,2,15500,5277,34%
2023,January,PI,F,22,U,GT3,A,3,1,services,other,reputation,other,4,2,0,no,no,no,no,no,no,no,no,2,1,2,3,2,2,29,2,6,9,20000,3265,16%
2023,February,MS,F,19,U,GT3,T,3,2,services,services,other,mother,4,2,1,no,yes,no,no,no,yes,yes,yes,3,3,3,3,2,5,14,6,6,7,11000,4474,41%
2023,March,GP,M,17,R,GT3,T,2,4,other,other,course,mother,2,3,1,no,no,no,no,yes,yes,yes,yes,1,4,3,2,4,3,9,13,1,0,15500,5294,34%
2023,April,BV,M,16,U,GT3,A,4,2,at_home,other,course,mother,3,4,1,no,no,no,yes,yes,yes,yes,yes,1,3,2,2,3,5,8,4,6,14,15500,4421,29%
2023,May,PI,M,18,U,LE3,T,2,3,other,other,course,mother,3,4,3,no,no,no,no,yes,no,no,no,2,4,5,1,1,2,9,15,5,13,20000,1796,9%
2023,June,MS,M,22,U,LE3,T,2,3,services,other,course,mother,1,2,0,no,no,no,no,yes,no,no,no,4,4,5,1,5,3,15,10,12,14,11000,1245,11%
2023,July,GP,M,17,R,GT10,T,3,2,at_home,services,reputation,mother,1,3,1,no,no,no,no,yes,yes,yes,yes,1,4,3,4,2,5,9,14,9,12,15500,1319,9%
2023,August,BV,F,17,U,LE10,T,2,2,other,services,home,mother,1,3,3,no,no,no,yes,yes,yes,yes,yes,2,1,2,2,1,3,17,19,15,2,15500,1177,8%
2023,September,PI,F,18,U,GT3,T,4,2,at_home,other,course,mother,4,1,3,no,no,no,no,yes,yes,no,yes,4,4,3,3,3,3,29,0,1,2,20000,4799,24%
2023,October,MS,F,21,U,GT3,T,1,2,services,other,course,mother,2,2,3,no,yes,no,no,yes,no,no,no,2,4,1,3,3,2,24,18,12,19,11000,3133,28%
2023,November,GP,F,18,R,GT3,T,2,1,at_home,at_home,home,mother,3,1,2,no,yes,no,yes,yes,no,no,yes,2,3,3,1,5,4,22,8,10,10,15500,3721,24%
2023,December,BV,F,16,U,LE10,T,1,1,at_home,other,home,mother,1,3,3,no,no,no,no,yes,yes,yes,yes,2,5,3,1,5,1,7,5,16,16,15500,1453,9%
2023,January,PI,F,17,U,GT10,T,1,1,services,at_home,reputation,mother,4,1,2,no,yes,yes,yes,no,yes,yes,yes,4,5,5,2,1,3,22,4,11,5,20000,1110,6%
2023,February,MS,M,15,U,LE10,T,1,1,other,other,home,mother,2,1,1,no,yes,no,no,yes,yes,no,yes,3,4,3,2,1,5,4,10,15,16,11000,1044,9%
2023,March,GP,M,17,U,GT3,T,2,2,other,services,other,mother,3,4,1,no,yes,yes,yes,yes,yes,yes,no,1,2,3,1,2,3,17,3,3,9,15500,4861,31%
2023,April,BV,F,17,R,GT3,T,3,2,other,services,course,father,2,2,1,no,no,no,no,yes,yes,no,yes,1,2,5,4,3,4,9,3,4,15,15500,3925,25%
2023,May,PI,F,20,U,LE3,T,3,4,services,other,course,other,2,2,2,no,no,no,no,no,yes,yes,yes,5,1,2,1,4,1,21,15,2,19,20000,1389,7%
2023,June,MS,M,19,U,LE3,T,3,2,teacher,other,home,father,3,3,1,no,no,no,no,yes,yes,yes,no,3,4,1,1,4,3,5,9,13,10,11000,1025,9%
2023,July,GP,M,17,U,GT3,T,4,1,other,other,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,5,2,5,4,1,1,3,8,13,0,15500,4627,30%
2023,August,BV,F,19,U,GT3,T,2,3,teacher,other,course,mother,4,4,3,no,yes,no,no,yes,yes,yes,yes,5,4,2,4,5,1,16,6,8,3,15500,5699,37%
2023,September,PI,F,21,U,GT3,T,4,2,services,other,home,mother,3,3,2,no,yes,no,yes,yes,yes,yes,yes,3,1,2,1,2,5,0,4,10,14,20000,4316,22%
2023,October,MS,F,16,U,GT3,T,1,1,services,services,home,mother,1,3,2,no,no,no,no,no,yes,no,no,5,3,3,4,2,1,23,0,11,11,11000,5399,49%
2023,November,GP,M,20,U,LE10,T,1,3,services,other,home,father,2,4,1,no,yes,yes,no,yes,yes,no,no,1,2,5,3,3,2,29,9,14,10,15500,1188,8%
2023,December,BV,F,18,U,GT3,T,4,1,teacher,other,reputation,mother,1,4,2,no,no,no,no,yes,yes,yes,yes,2,4,5,3,4,1,11,4,3,8,15500,5449,35%
2023,January,PI,F,21,U,GT3,T,3,2,at_home,other,other,mother,3,4,2,no,yes,no,no,yes,yes,yes,yes,3,1,1,4,3,1,0,15,2,10,20000,3272,16%
2023,February,MS,F,17,U,LE10,T,2,1,other,other,reputation,mother,1,4,1,no,yes,no,no,yes,yes,yes,yes,2,3,3,4,3,4,6,6,12,11,11000,1756,16%
2023,March,GP,F,21,R,GT10,T,1,4,other,other,reputation,father,4,1,2,no,yes,no,no,no,yes,yes,yes,1,3,4,5,2,4,22,2,7,14,15500,1894,12%
2023,April,BV,F,17,R,LE3,T,2,4,at_home,other,reputation,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,4,5,5,5,5,2,12,0,7,3,15500,1973,13%
2023,May,PI,F,17,U,LE3,T,4,1,health,services,home,other,4,1,1,no,no,no,yes,yes,yes,no,yes,1,5,4,5,4,4,5,14,4,8,20000,1507,8%
2023,June,MS,F,16,U,LE3,T,3,4,at_home,services,reputation,father,2,4,1,no,no,no,yes,yes,yes,yes,no,4,2,1,3,5,2,4,7,5,8,11000,1205,11%
2023,July,GP,F,18,U,LE3,T,4,3,at_home,other,home,mother,2,4,1,no,no,no,no,yes,yes,yes,no,5,3,5,4,1,5,16,16,8,6,15500,1655,11%
2023,August,BV,F,16,U,LE3,T,3,1,teacher,at_home,home,mother,1,3,3,no,no,no,no,yes,yes,yes,no,1,5,5,1,3,1,2,17,1,19,15500,1310,8%
2023,September,PI,M,18,U,LE3,T,1,3,services,other,home,mother,4,4,3,no,yes,no,no,yes,yes,yes,yes,5,2,2,3,2,3,8,1,0,1,20000,1433,7%
2023,October,MS,M,18,U,GT3,T,3,1,other,health,reputation,mother,4,2,2,no,no,no,yes,yes,yes,yes,no,2,2,5,5,4,3,18,6,0,4,11000,4563,41%
2023,November,GP,F,22,U,GT3,T,4,4,at_home,other,course,mother,2,3,3,no,no,no,no,yes,yes,yes,yes,2,1,2,4,1,5,4,6,9,7,15500,3390,22%
2023,December,BV,F,17,R,GT3,T,3,2,services,services,home,mother,4,1,2,no,yes,no,yes,no,yes,yes,no,5,4,5,3,4,1,4,17,14,19,15500,5216,34%
2023,January,PI,F,16,U,GT3,T,4,4,services,services,home,mother,2,3,0,no,no,no,yes,no,yes,yes,no,2,2,1,3,1,5,2,9,16,8,20000,4165,21%
2023,February,MS,M,22,U,GT3,A,1,2,other,health,reputation,father,1,4,0,no,no,no,yes,no,yes,yes,yes,4,4,1,1,4,3,3,1,0,17,11000,4580,42%
2023,March,GP,F,19,R,GT3,T,3,1,at_home,services,reputation,father,3,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,4,3,3,11,4,13,2,15500,4586,30%
2023,April,BV,F,17,U,GT3,T,2,4,other,services,reputation,father,3,1,0,no,no,no,no,yes,yes,no,no,1,1,4,2,2,2,21,7,12,18,15500,3602,23%
2023,May,PI,F,17,R,GT3,T,4,2,at_home,services,course,mother,4,3,2,no,no,yes,no,yes,yes,no,no,3,3,4,5,5,5,7,3,3,14,20000,3411,17%
2023,June,MS,F,19,U,GT3,T,2,1,at_home,other,home,other,2,4,1,no,no,no,no,yes,yes,no,no,5,2,5,5,2,5,10,17,10,5,11000,4077,37%
2023,July,GP,F,22,U,GT3,T,4,2,other,other,home,mother,4,2,2,no,no,no,no,yes,yes,yes,no,3,3,2,4,1,3,1,11,16,2,15500,3957,26%
2023,August,BV,F,20,U,LE10,T,4,4,health,services,home,mother,4,3,2,no,yes,no,yes,yes,yes,yes,yes,1,4,4,1,1,2,12,18,15,18,15500,1325,9%
2023,September,PI,F,20,R,GT3,T,2,4,at_home,other,reputation,mother,3,2,2,no,no,no,yes,no,yes,yes,no,5,4,5,4,4,2,30,15,10,2,20000,5035,25%
2023,October,MS,F,15,U,GT3,T,1,2,other,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,4,5,28,16,11,5,11000,3592,33%
2023,November,GP,M,21,U,GT3,T,3,2,other,other,course,mother,1,4,0,no,no,no,yes,yes,yes,no,no,4,2,3,2,1,4,6,0,13,14,15500,5173,33%
2023,December,BV,M,17,R,GT3,T,4,4,at_home,other,reputation,mother,2,3,3,no,no,no,no,no,yes,yes,no,1,3,2,4,3,4,20,6,3,10,15500,3365,22%
2023,January,PI,M,21,U,GT3,T,2,3,other,other,reputation,father,4,2,2,no,no,no,no,no,yes,yes,no,5,1,1,4,2,1,8,17,5,12,20000,3507,18%
2023,February,MS,M,22,U,GT3,T,2,3,services,at_home,other,mother,3,2,2,no,yes,no,no,yes,yes,yes,no,2,4,3,4,5,1,30,9,17,2,11000,5396,49%
2023,March,GP,M,22,U,LE3,A,4,2,other,teacher,reputation,mother,1,1,3,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,5,18,18,6,11,15500,1023,7%
2023,April,BV,F,16,U,LE3,T,1,1,health,services,reputation,mother,3,1,3,no,no,no,yes,no,yes,yes,no,4,4,4,4,2,5,18,19,13,8,15500,1664,11%
2023,May,PI,F,20,U,LE3,T,1,4,other,teacher,reputation,mother,3,1,1,no,yes,no,yes,yes,yes,yes,no,1,3,3,3,1,1,0,15,5,19,20000,1156,6%
2023,June,MS,F,21,U,GT10,T,4,1,health,other,home,mother,2,4,3,no,yes,no,no,yes,yes,yes,no,2,1,1,2,5,5,16,18,18,15,11000,1976,18%
2023,July,GP,F,17,U,LE10,T,4,2,other,services,reputation,mother,1,3,1,no,no,no,yes,yes,yes,no,yes,4,2,1,3,2,5,3,17,13,1,15500,1121,7%
2023,August,BV,F,18,U,GT10,T,1,1,other,other,reputation,mother,2,1,0,no,yes,no,no,no,yes,no,no,3,3,3,4,4,2,13,5,16,14,15500,1270,8%
2023,September,PI,F,17,U,LE10,T,4,4,teacher,other,reputation,mother,2,4,3,no,yes,yes,yes,yes,yes,yes,yes,5,4,3,1,2,1,18,8,8,18,20000,1882,9%
2023,October,MS,M,17,U,GT10,T,1,1,at_home,other,home,mother,3,2,3,no,no,no,no,no,no,no,no,3,2,2,2,5,1,4,3,17,4,11000,1417,13%
2023,November,GP,M,20,U,LE10,T,2,2,other,other,reputation,other,2,2,1,no,yes,no,no,no,yes,yes,yes,2,2,5,2,4,1,26,19,19,6,15500,1014,7%
2023,December,BV,F,22,U,GT3,T,2,2,teacher,other,home,other,4,4,2,no,no,no,no,yes,yes,yes,yes,5,2,2,2,5,4,10,14,14,16,15500,3793,24%
2023,January,PI,F,18,U,GT3,T,3,4,services,other,reputation,father,2,2,2,no,no,no,yes,yes,yes,yes,yes,4,3,2,3,2,5,9,9,18,11,20000,3641,18%
2023,February,MS,M,19,R,LE10,T,1,4,other,teacher,home,mother,1,4,1,no,no,no,no,yes,no,no,no,5,5,1,4,4,3,5,0,8,12,11000,1994,18%
2023,March,GP,M,18,U,GT3,T,2,4,teacher,other,home,mother,1,3,2,no,no,no,no,yes,no,no,no,4,1,2,5,3,1,25,10,19,6,15500,5453,35%
2023,April,BV,F,22,U,GT3,T,4,4,other,teacher,home,father,2,1,1,no,no,no,no,yes,yes,yes,yes,2,5,3,1,5,2,30,4,6,8,15500,5511,36%
2023,May,PI,F,18,U,GT3,T,3,3,teacher,services,reputation,mother,3,4,0,no,no,no,yes,yes,yes,yes,yes,5,5,4,2,2,4,4,11,10,13,20000,3010,15%
2023,June,MS,F,18,U,GT3,T,3,2,services,other,reputation,mother,4,4,1,no,no,no,no,yes,yes,no,yes,3,2,1,3,3,4,0,18,15,16,11000,5426,49%
2023,July,GP,M,17,U,GT3,T,3,3,services,health,reputation,father,2,1,1,no,yes,no,no,yes,no,no,no,3,3,2,5,1,3,6,10,18,3,15500,4561,29%
2023,August,BV,F,17,R,GT3,T,1,4,other,services,course,mother,3,2,1,no,yes,no,yes,yes,no,no,yes,1,1,5,4,2,5,1,15,9,17,15500,4761,31%
2023,September,PI,F,20,U,GT3,A,3,4,other,other,course,other,4,2,3,no,no,no,no,yes,yes,yes,yes,4,1,4,3,5,5,16,17,16,5,20000,3977,20%
2023,October,MS,F,19,U,LE10,T,4,4,services,services,reputation,father,2,1,2,no,yes,yes,yes,no,yes,yes,yes,1,2,2,3,2,2,20,17,3,1,11000,1162,11%
2023,November,GP,F,21,U,GT3,T,2,4,services,teacher,home,mother,4,2,2,no,yes,no,no,yes,yes,no,yes,1,5,1,4,1,4,16,16,18,8,15500,3140,20%
2023,December,BV,F,21,U,GT3,T,2,4,other,other,course,mother,3,4,3,no,yes,yes,yes,yes,yes,yes,no,4,5,1,1,3,5,11,9,2,14,15500,3587,23%
2023,January,PI,F,22,R,GT3,A,1,1,health,other,course,father,1,3,3,no,no,no,no,yes,yes,no,yes,4,4,1,4,3,2,11,2,17,7,20000,5516,28%
2023,February,MS,F,20,U,GT3,T,2,3,at_home,teacher,course,mother,1,3,0,no,no,no,no,no,yes,yes,yes,2,4,5,5,3,4,6,17,10,15,11000,5293,48%
2023,March,GP,F,17,R,GT3,T,3,3,services,other,course,mother,2,3,2,no,no,no,no,yes,yes,yes,no,3,5,2,1,4,2,15,14,15,3,15500,5246,34%
2023,April,BV,F,15,U,GT3,T,4,1,at_home,services,course,mother,3,1,2,no,no,no,no,yes,yes,no,yes,5,3,4,3,1,2,10,7,19,1,15500,5985,39%
2023,May,PI,M,22,U,LE10,T,3,2,at_home,services,course,father,4,3,0,no,yes,no,no,yes,yes,yes,yes,2,5,3,4,5,4,25,5,19,7,20000,1687,8%
2023,June,MS,M,15,U,GT3,T,2,1,services,other,course,father,1,1,2,no,yes,no,yes,yes,yes,yes,yes,2,2,3,1,1,3,30,11,8,9,11000,4307,39%
2023,July,GP,F,20,R,GT3,T,2,4,other,other,course,mother,4,3,3,no,no,no,no,no,yes,no,no,2,1,1,2,3,3,3,2,12,16,15500,3772,24%
2023,August,BV,F,17,U,GT3,T,4,3,services,other,course,mother,3,4,2,no,yes,yes,no,yes,yes,no,no,5,4,3,5,2,4,3,5,3,1,15500,5027,32%
2023,September,PI,F,20,U,LE10,T,2,3,services,other,course,mother,4,4,2,no,no,no,no,yes,yes,yes,yes,3,2,5,2,4,1,28,5,4,17,20000,1706,9%
2023,October,MS,M,19,U,GT3,T,4,2,teacher,health,course,mother,4,3,2,no,yes,no,no,yes,yes,yes,yes,1,5,2,3,2,4,30,4,3,1,11000,4137,38%
2023,November,GP,F,16,R,GT3,T,3,4,services,services,course,mother,1,3,3,no,yes,no,no,yes,yes,yes,yes,4,5,2,2,2,4,26,1,3,13,15500,3972,26%
2023,December,BV,F,16,U,GT3,T,1,2,teacher,other,home,mother,1,3,1,no,yes,no,no,no,yes,yes,yes,3,1,1,5,1,5,6,10,0,15,15500,3601,23%
2023,January,PI,F,16,U,GT3,T,4,4,health,other,home,father,1,3,2,no,yes,no,yes,yes,no,yes,yes,2,2,5,4,3,3,24,18,7,13,20000,3188,16%
2023,February,MS,F,17,U,GT3,T,4,4,other,other,reputation,father,1,3,3,no,no,no,yes,yes,yes,no,yes,3,4,1,1,2,1,4,13,17,16,11000,3668,33%
2023,March,GP,F,22,U,LE10,T,1,4,other,other,course,other,4,2,0,no,no,no,yes,yes,yes,yes,no,1,4,1,4,1,3,23,14,5,11,15500,1390,9%
2023,April,BV,F,19,U,GT10,T,4,1,other,other,course,other,1,4,1,no,no,no,no,yes,yes,yes,no,4,4,3,5,3,3,14,1,11,7,15500,1613,10%
2023,May,PI,F,22,R,LE3,T,1,4,services,other,course,mother,3,4,3,no,no,no,no,yes,yes,yes,no,2,3,4,1,1,4,9,7,3,4,20000,1707,9%
2023,June,MS,F,16,U,LE3,T,3,3,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,2,5,2,2,4,1,29,10,2,1,11000,1026,9%
2023,July,GP,M,15,U,LE3,A,3,2,services,services,course,mother,3,1,2,no,no,no,yes,yes,yes,yes,no,1,5,2,5,3,5,7,17,0,10,15500,1446,9%
2023,August,BV,M,18,U,GT3,A,1,3,teacher,services,course,father,2,1,2,no,no,no,no,yes,yes,yes,yes,5,4,1,5,1,3,17,1,4,13,15500,4027,26%
2023,September,PI,M,20,U,GT3,T,1,2,at_home,at_home,home,father,2,1,2,no,yes,no,yes,no,yes,yes,no,4,5,3,3,2,3,28,17,9,1,20000,3240,16%
2023,October,MS,M,20,U,GT3,T,1,3,teacher,other,home,mother,3,2,2,no,no,no,yes,no,yes,yes,no,2,3,4,2,3,3,30,14,11,7,11000,3571,32%
